# kernel pass W not cnot toffoli
# tests/goldens/*.counts verbatim, at 0389705 (dirty).
# ALL-QUANTUM operand mask — a count is a function of
# (W, mask) and a golden that does not say which pins nothing.
ule forward 8 18 49 32
ule unc 8 18 49 32
ule forward 16 34 97 64
ule unc 16 34 97 64
ule forward 32 66 193 128
ule unc 32 66 193 128
ule forward 64 130 385 256
ule unc 64 130 385 256
ule forward 80 162 481 320
ule unc 80 162 481 320
uge forward 1 4 7 4
uge unc 1 4 7 4
uge forward 2 6 13 8
uge unc 2 6 13 8
uge forward 4 10 25 16
uge unc 4 10 25 16
uge forward 8 18 49 32
uge unc 8 18 49 32
uge forward 16 34 97 64
uge unc 16 34 97 64
uge forward 32 66 193 128
uge unc 32 66 193 128
uge forward 64 130 385 256
uge unc 64 130 385 256
uge forward 80 162 481 320
uge unc 80 162 481 320
slt forward 1 9 11 4
slt unc 1 9 11 4
slt forward 2 11 21 8
slt unc 2 11 21 8
slt forward 4 15 41 16
slt unc 4 15 41 16
slt forward 8 23 81 32
slt unc 8 23 81 32
slt forward 16 39 161 64
slt unc 16 39 161 64
slt forward 32 71 321 128
slt unc 32 71 321 128
slt forward 64 135 641 256
slt unc 64 135 641 256
slt forward 80 167 801 320
slt unc 80 167 801 320
sgt forward 1 9 11 4
sgt unc 1 9 11 4
sgt forward 2 11 21 8
sgt unc 2 11 21 8
sgt forward 4 15 41 16
sgt unc 4 15 41 16
sgt forward 8 23 81 32
sgt unc 8 23 81 32
sgt forward 16 39 161 64
sgt unc 16 39 161 64
sgt forward 32 71 321 128
sgt unc 32 71 321 128
sgt forward 64 135 641 256
sgt unc 64 135 641 256
sgt forward 80 167 801 320
sgt unc 80 167 801 320
sle forward 1 8 11 4
sle unc 1 8 11 4
sle forward 2 10 21 8
sle unc 2 10 21 8
sle forward 4 14 41 16
sle unc 4 14 41 16
sle forward 8 22 81 32
sle unc 8 22 81 32
sle forward 16 38 161 64
sle unc 16 38 161 64
sle forward 32 70 321 128
sle unc 32 70 321 128
sle forward 64 134 641 256
sle unc 64 134 641 256
sle forward 80 166 801 320
sle unc 80 166 801 320
sge forward 1 8 11 4
sge unc 1 8 11 4
sge forward 2 10 21 8
sge unc 2 10 21 8
sge forward 4 14 41 16
sge unc 4 14 41 16
sge forward 8 22 81 32
sge unc 8 22 81 32
sge forward 16 38 161 64
sge unc 16 38 161 64
sge forward 32 70 321 128
sge unc 32 70 321 128
sge forward 64 134 641 256
sge unc 64 134 641 256
sge forward 80 166 801 320
sge unc 80 166 801 320
sdiv forward 1 8 51 12
sdiv unc 1 8 51 12
srem forward 1 8 45 12
srem unc 1 8 45 12
sdiv forward 2 24 132 44
sdiv unc 2 24 132 44
srem forward 2 24 124 44
srem unc 2 24 124 44
sdiv forward 3 48 253 96
sdiv unc 3 48 253 96
srem forward 3 48 243 96
srem unc 3 48 243 96
sdiv forward 4 80 414 168
sdiv unc 4 80 414 168
srem forward 4 80 402 168
srem unc 4 80 402 168
sdiv forward 5 120 615 260
sdiv unc 5 120 615 260
srem forward 5 120 601 260
srem unc 5 120 601 260
sdiv forward 8 288 1458 656
sdiv unc 8 288 1458 656
srem forward 8 288 1438 656
srem unc 8 288 1438 656
sdiv forward 16 1088 5466 2592
sdiv unc 16 1088 5466 2592
srem forward 16 1088 5430 2592
srem unc 16 1088 5430 2592
sdiv forward 32 4224 21162 10304
sdiv unc 32 4224 21162 10304
srem forward 32 4224 21094 10304
srem unc 32 4224 21094 10304
sdiv forward 64 16640 83274 41088
sdiv unc 64 16640 83274 41088
srem forward 64 16640 83142 41088
srem unc 64 16640 83142 41088
sdiv forward 128 66048 330378 164096
sdiv unc 128 66048 330378 164096
srem forward 128 66048 330118 164096
srem unc 128 66048 330118 164096
udiv forward 1 8 25 6
udiv unc 1 8 25 6
urem forward 1 8 23 6
urem unc 1 8 23 6
udiv forward 2 24 90 32
udiv unc 2 24 90 32
urem forward 2 24 86 32
urem unc 2 24 86 32
udiv forward 3 48 195 78
udiv unc 3 48 195 78
urem forward 3 48 189 78
urem unc 3 48 189 78
udiv forward 4 80 340 144
udiv unc 4 80 340 144
